date,pred,p_up,alloc,regime,btc_fwd,strat,dir_match,variant
2022-08-05,-0.11727748066186905,0.27843421697616577,0.0,BEAR,0.04681024106463427,0.002541980731312954,False,H=7_sameK
2022-08-12,-0.14159277081489563,0.21036270260810852,0.0,BEAR,-0.1462603181159563,0.002541980731312954,True,H=7_sameK
2022-08-19,-0.1257491558790207,0.41688570380210876,0.0,BEAR,-0.028478875551432026,0.002541980731312954,True,H=7_sameK
2022-08-26,-0.09109655767679214,0.49273061752319336,0.0,BEAR,-0.014287302289159864,0.002541980731312954,True,H=7_sameK
2022-09-02,-0.1268005520105362,0.19902321696281433,0.0,BEAR,0.0705823918171038,0.00203306817664739,False,H=7_sameK
2022-09-09,-0.12174246460199356,0.1361154168844223,0.0,BEAR,-0.05554933939946938,0.0010160179420943827,True,H=7_sameK
2022-09-13,-0.1588006466627121,0.19595679640769958,0.0,BEAR,-0.018354212962802374,0.001524413957286752,True,H=7_sameK
2022-09-16,-0.14168375730514526,0.24611063301563263,0.0,BEAR,-0.02592446713426544,0.002541980731312954,True,H=7_sameK
2022-09-23,-0.10365922749042511,0.36388978362083435,0.0,BEAR,0.006879244122963701,0.002541980731312954,False,H=7_sameK
2022-09-30,-0.15125219523906708,0.24698896706104279,0.0,BEAR,0.005533756791697986,0.002541980731312954,False,H=7_sameK
2022-10-07,-0.17884771525859833,0.3054618835449219,0.0,BEAR,-0.018082865977576135,0.00203306817664739,True,H=7_sameK
2022-10-14,-0.07123963534832001,0.6709879040718079,0.0,BEAR,-0.0006549536343930518,0.002541980731312954,True,H=7_sameK
2022-10-21,-0.009849059395492077,0.7635634541511536,0.0,BEAR,0.07448562097266964,0.002541980731312954,False,H=7_sameK
2022-10-28,-0.030136603862047195,0.6165513396263123,0.0,BEAR,0.027034009588264185,0.00203306817664739,False,H=7_sameK
2022-11-04,-0.05995773524045944,0.4105042815208435,0.0,BEAR,-0.12300104215330443,0.0010160179420943827,True,H=7_sameK
2022-11-08,-0.0174495168030262,0.5560340881347656,0.0,BEAR,-0.14149929666047167,0.0005078800000000161,True,H=7_sameK
2022-11-09,0.0055260127410292625,0.6991618871688843,0.10521560723363828,BEAR,0.10540476209915228,0.011544669146977682,True,H=7_sameK
2022-11-10,-0.017566349357366562,0.6043789386749268,0.0,BEAR,-0.03015939299420778,0.0005078800000000161,True,H=7_sameK
2022-11-11,-0.018242737278342247,0.5398119688034058,0.0,BEAR,-0.021666859008418693,0.00203306817664739,True,H=7_sameK
2022-11-18,-0.03270724415779114,0.3089820444583893,0.0,BEAR,-0.010676957806526222,0.002541980731312954,True,H=7_sameK
2022-11-25,-0.0623662956058979,0.3109056353569031,0.0,BEAR,0.034535477849721774,0.002541980731312954,False,H=7_sameK
2022-12-02,-0.0684388279914856,0.11854245513677597,0.0,BEAR,0.0020956265642606553,0.002541980731312954,False,H=7_sameK
2022-12-09,-0.0461009219288826,0.4865223467350006,0.0,BEAR,-0.02898317196541933,0.002541980731312954,True,H=7_sameK
2022-12-16,-0.17151954770088196,0.17632374167442322,0.0,BEAR,0.008801042801519054,0.002541980731312954,False,H=7_sameK
2022-12-23,-0.16263428330421448,0.14088785648345947,0.0,BEAR,-0.0101928062699288,0.002541980731312954,True,H=7_sameK
2022-12-30,-0.15107299387454987,0.1729021519422531,0.0,BEAR,0.020663580507096935,0.002541980731312954,False,H=7_sameK
2023-01-06,-0.009161918424069881,0.28345364332199097,0.0,BEAR,0.17576671101108188,0.002541980731312954,False,H=7_sameK
2023-01-13,-0.047019802033901215,0.2956530451774597,0.0,MILD,0.1373406235119803,0.002541980731312954,False,H=7_sameK
2023-01-20,-0.03846387192606926,0.355154812335968,0.0,MILD,0.017953246120717914,0.002541980731312954,False,H=7_sameK
2023-01-27,0.021500032395124435,0.8470121622085571,1.0,MILD,0.015503923003047593,0.015503923003047593,True,H=7_sameK
2023-02-03,-0.017611611634492874,0.6514151096343994,0.0,MILD,-0.07710471622019566,0.002541980731312954,True,H=7_sameK
2023-02-10,0.04112439230084419,0.8789132833480835,1.0,BULL,0.12480167804306008,0.12480167804306008,True,H=7_sameK
2023-02-15,-0.00531248701736331,0.4955969750881195,0.0,BULL,0.010110158464565089,0.0010160179420943827,False,H=7_sameK
2023-02-17,-0.014399799518287182,0.5063682794570923,0.0,BULL,-0.05635660116801122,0.001524413957286752,True,H=7_sameK
2023-02-24,-0.0043106661178171635,0.5025431513786316,0.0,BULL,-0.035839534463446454,0.002541980731312954,True,H=7_sameK
2023-03-03,0.03066936694085598,0.7087410688400269,1.0,MILD,-0.09857817318695172,-0.09857817318695172,False,H=7_sameK
2023-03-10,0.03540526703000069,0.8021966218948364,1.0,MILD,0.19665778194195838,0.19665778194195838,True,H=7_sameK
2023-03-13,-0.05436576530337334,0.4912661612033844,0.0,BULL,0.13609192866396724,0.00203306817664739,False,H=7_sameK
2023-03-17,-0.05725237727165222,0.5334941148757935,0.0,BULL,0.002166078423427864,0.002541980731312954,False,H=7_sameK
2023-03-24,-0.03547251969575882,0.49794548749923706,0.0,BULL,0.03682059788442471,0.002541980731312954,False,H=7_sameK
2023-03-31,-0.04300152510404587,0.49577799439430237,0.0,BULL,-0.01963895766644086,0.00203306817664739,True,H=7_sameK
