date,pred,p_up,alloc,btc_fwd,cdi_period,strat
2022-06-24,-0.06232135742902756,0.3578067421913147,0.0,-0.09218940477989834,0.002454255806815686,0.002454255806815686
2022-07-01,0.007483868394047022,0.6349092721939087,0.09915266183016143,0.12007126629944298,0.002454255806815686,0.014116295473665708
2022-07-08,-0.03775111958384514,0.2766444981098175,0.0,-0.035411847787077844,0.002454255806815686,0.002454255806815686
2022-07-15,-0.05059049278497696,0.3401530683040619,0.0,0.08904399607489966,0.002454255806815686,0.002454255806815686
2022-07-22,-0.05322728306055069,0.2825812101364136,0.0,0.04800212300466877,0.002454255806815686,0.002454255806815686
2022-07-29,-0.06678526103496552,0.17850756645202637,0.0,-0.019405016036595057,0.0024893448554390574,0.0024893448554390574
2022-08-05,-0.062146734446287155,0.23228149116039276,0.0,0.04681024106463427,0.002541980731312954,0.002541980731312954
2022-08-12,-0.044645700603723526,0.28280577063560486,0.0,-0.1462603181159563,0.002541980731312954,0.002541980731312954
2022-08-19,-0.06027223914861679,0.3526066243648529,0.0,-0.028478875551432026,0.002541980731312954,0.002541980731312954
2022-08-26,-0.04437557980418205,0.5896151661872864,0.0,-0.014287302289159864,0.002541980731312954,0.002541980731312954
2022-09-02,-0.04083477333188057,0.41451168060302734,0.0,0.0705823918171038,0.00203306817664739,0.00203306817664739
2022-09-09,-0.059110820293426514,0.15383672714233398,0.0,-0.05554933939946938,0.0010160179420943827,0.0010160179420943827
2022-09-13,-0.05133635550737381,0.23359842598438263,0.0,-0.018354212962802374,0.001524413957286752,0.001524413957286752
2022-09-16,-0.058480262756347656,0.37158745527267456,0.0,-0.02592446713426544,0.002541980731312954,0.002541980731312954
2022-09-23,-0.03883213549852371,0.3939279019832611,0.0,0.006879244122963701,0.002541980731312954,0.002541980731312954
2022-09-30,-0.06376941502094269,0.21701017022132874,0.0,0.005533756791697986,0.002541980731312954,0.002541980731312954
2022-10-07,-0.05399853736162186,0.4978274405002594,0.0,-0.018082865977576135,0.00203306817664739,0.00203306817664739
2022-10-14,-0.04884461313486099,0.5673357248306274,0.0,-0.0006549536343930518,0.002541980731312954,0.002541980731312954
2022-10-21,-0.0016491536516696215,0.6990333795547485,0.0,0.07448562097266964,0.002541980731312954,0.002541980731312954
2022-10-28,-0.010600967332720757,0.5437818765640259,0.0,0.027034009588264185,0.00203306817664739,0.00203306817664739
2022-11-04,-0.026162762194871902,0.4360842704772949,0.0,-0.12300104215330443,0.0010160179420943827,0.0010160179420943827
2022-11-08,-0.002641433384269476,0.6361462473869324,0.0,-0.14149929666047167,0.0005078800000000161,0.0005078800000000161
2022-11-09,0.004500085022300482,0.6009620428085327,0.055331936148593275,0.10540476209915228,0.0005078800000000161,0.006312027582496826
2022-11-10,-0.02399337664246559,0.4653877317905426,0.0,-0.03015939299420778,0.0005078800000000161,0.0005078800000000161
2022-11-11,-0.022411201149225235,0.49253377318382263,0.0,-0.021666859008418693,0.00203306817664739,0.00203306817664739
2022-11-18,-0.010099664330482483,0.5292565226554871,0.0,-0.010676957806526222,0.002541980731312954,0.002541980731312954
2022-11-25,-0.027645329013466835,0.2340964525938034,0.0,0.034535477849721774,0.002541980731312954,0.002541980731312954
2022-12-02,-0.034539420157670975,0.21168152987957,0.0,0.0020956265642606553,0.002541980731312954,0.002541980731312954
2022-12-09,-0.029445528984069824,0.29811638593673706,0.0,-0.02898317196541933,0.002541980731312954,0.002541980731312954
2022-12-16,-0.06371568888425827,0.131699800491333,0.0,0.008801042801519054,0.002541980731312954,0.002541980731312954
2022-12-23,-0.06975321471691132,0.13376276195049286,0.0,-0.0101928062699288,0.002541980731312954,0.002541980731312954
2022-12-30,-0.06502814590930939,0.1512231081724167,0.0,0.020663580507096935,0.002541980731312954,0.002541980731312954
2023-01-06,-0.004688921384513378,0.4600502848625183,0.0,0.17576671101108188,0.002541980731312954,0.002541980731312954
2023-01-13,-0.009310474619269371,0.4764907956123352,0.0,0.1373406235119803,0.002541980731312954,0.002541980731312954
2023-01-20,-0.030622178688645363,0.45758381485939026,0.0,0.017953246120717914,0.002541980731312954,0.002541980731312954
2023-01-27,0.007156989071518183,0.6500811576843262,0.19425975480398558,0.015503923003047593,0.002541980731312954,0.00505996445880354
2023-02-03,0.006655911915004253,0.6535854339599609,0.18154460432394687,-0.07710471622019566,0.002541980731312954,-0.011917447352457982
2023-02-10,0.010374831967055798,0.7679152488708496,0.6114977551695614,0.12480167804306008,0.001524413957286752,0.07690818420918234
2023-02-15,-0.014877247624099255,0.37350744009017944,0.0,0.010110158464565089,0.0010160179420943827,0.0010160179420943827
2023-02-17,-0.02262427657842636,0.4801475405693054,0.0,-0.05635660116801122,0.001524413957286752,0.001524413957286752
2023-02-24,-0.008413076400756836,0.5040930509567261,0.0,-0.035839534463446454,0.002541980731312954,0.002541980731312954
2023-03-03,0.002764700446277857,0.5243655443191528,0.04896564576078052,-0.09857817318695172,0.002541980731312954,-0.0024094329047243965
2023-03-10,0.016321714967489243,0.6536270380020142,0.44521129544439253,0.19665778194195838,0.0005078800000000161,0.08783603194486986
2023-03-13,-0.026609957218170166,0.17691326141357422,0.0,0.13609192866396724,0.00203306817664739,0.00203306817664739
2023-03-17,-0.034192830324172974,0.3614853620529175,0.0,0.002166078423427864,0.002541980731312954,0.002541980731312954
2023-03-24,-0.016618480905890465,0.5278565883636475,0.0,0.03682059788442471,0.002541980731312954,0.002541980731312954
2023-03-31,-0.02175861969590187,0.35935983061790466,0.0,-0.01963895766644086,0.00203306817664739,0.00203306817664739
2023-04-07,-0.003558066440746188,0.6115639209747314,0.0,0.09175695980087673,0.002541980731312954,0.002541980731312954
2023-04-14,-0.01892721839249134,0.5517468452453613,0.0,-0.10516615884829883,0.00203306817664739,0.00203306817664739
2023-04-21,-0.013367471285164356,0.5250250697135925,0.0,0.0751521118122691,0.002541980731312954,0.002541980731312954
2023-04-28,-0.02239631488919258,0.3617037832736969,0.0,0.0066154470740353855,0.00203306817664739,0.00203306817664739
2023-05-05,-0.007201332598924637,0.3928995728492737,0.0,-0.09186727540965944,0.002541980731312954,0.002541980731312954
2023-05-12,-0.009483886882662773,0.4493725895881653,0.0,0.003181562537203808,0.002541980731312954,0.002541980731312954
2023-05-19,-0.03144978731870651,0.22396764159202576,0.0,-0.006485800360562011,0.002541980731312954,0.002541980731312954
2023-05-26,-0.013306115753948689,0.5194441080093384,0.0,0.020095544358704087,0.002541980731312954,0.002541980731312954
2023-06-02,-0.015010793693363667,0.385845810174942,0.0,-0.02807295488424555,0.00203306817664739,0.00203306817664739
2023-06-09,-0.012264794670045376,0.40983447432518005,0.0,-0.005015898218168391,0.002541980731312954,0.002541980731312954
2023-06-16,-0.012573972344398499,0.35832518339157104,0.0,0.16486999430631988,0.002541980731312954,0.002541980731312954
2023-06-23,-0.023111950606107712,0.36836355924606323,0.0,-0.007054759926356735,0.002541980731312954,0.002541980731312954
2023-06-30,-0.0018231633584946394,0.5913665294647217,0.0,-0.004177605670779738,0.002541980731312954,0.002541980731312954
2023-07-07,0.01166645996272564,0.6913021206855774,0.6624119621476154,-0.0010772886204181154,0.002541980731312954,0.00014453341849204816
2023-07-14,0.011535716243088245,0.6555932760238647,0.6309893104162372,-0.013535559007799125,0.002541980731312954,-0.007602774981859027
2023-07-21,0.009565075859427452,0.5883532166481018,0.45342008980226206,-0.019650374627279033,0.002541980731312954,-0.007520479028303537
2023-07-28,0.005359789356589317,0.5319568514823914,0.19861075601685463,-0.006827762984007002,0.002506889840332871,0.0006529273857358614
2023-08-04,0.023706436157226562,0.6980270147323608,0.6765004340479681,0.010717871373865151,0.002454255806815686,0.008044595324730196
2023-08-11,0.0013442921917885542,0.6224445104598999,0.03478574306375235,-0.11459343988978465,0.002454255806815686,-0.0016173352618905255
2023-08-18,0.03513554856181145,0.8157110214233398,0.5224479081332959,0.00023067475243720992,0.002454255806815686,0.0012925505363908228
2023-08-25,0.021956605836749077,0.7927675843238831,0.32532097249807895,-0.009783572607992008,0.002454255806815686,-0.001526966434354177
2023-09-01,0.016672408208251,0.6952998042106628,0.23740312239682942,0.004086409443113004,0.001962923248142401,0.0024670455011949846
2023-09-08,0.010491285473108292,0.7045327425003052,0.1503746787551852,0.026610833445900317,0.002454255806815686,0.006086793409117728
2023-09-15,0.00015532132238149643,0.6422325372695923,0.002083128462950829,-0.0007466165413534398,0.0024190270999451258,0.0024124326575723776
2023-09-22,0.002380672376602888,0.5752076506614685,0.02697864177975617,0.012295646298326579,0.0023661863609196754,0.0026340697036374163
2023-09-29,0.005836809519678354,0.5420007705688477,0.0571270800279435,0.03806189922607395,0.0023661863609196754,0.004405378206421836
2023-10-06,0.026160910725593567,0.6064560413360596,0.3263219217311646,-0.03827598564896684,0.0018925016050859167,-0.011215356348690367
2023-10-13,0.02210000529885292,0.6321991682052612,0.29138832908741924,0.10449854813491188,0.0023661863609196754,0.032126364603995074
2023-10-20,0.012323955073952675,0.6718088388442993,0.3436073805140735,0.11462959367744951,0.0004727899999998897,0.039697910279467716
2023-10-23,0.02357448637485504,0.6519410014152527,0.641555497253159,0.024857279968938606,0.0018925016050859167,0.016625681407616017
2023-10-27,0.022667957469820976,0.6766998171806335,0.6351844797484176,0.02433493193973102,0.0018748165448274623,0.016141133257028702
2023-11-03,0.020718639716506004,0.7976316213607788,1.0,0.07445534983371149,0.002277722376154756,0.07445534983371149
2023-11-10,-0.0087656294927001,0.33890509605407715,0.0,-0.018436459747201428,0.0018217632370527426,0.0018217632370527426
2023-11-17,0.011500651948153973,0.6090744733810425,0.577566810664319,0.030033659329566476,0.002277722376154756,0.018308630359336678
2023-11-24,0.006375799886882305,0.60877525806427,0.31996033193759615,0.025692343631217973,0.002277722376154756,0.009769472365117876
2023-12-01,0.01451700646430254,0.4914161264896393,0.4635092555239985,0.14188501679828525,0.002277722376154756,0.06698699547947613
2023-12-08,0.0028153322637081146,0.6404660940170288,0.1506057803076665,-0.05050124527433042,0.0022421780551329373,-0.0057012863714984725
2023-12-15,0.024199966341257095,0.7900682687759399,1.0,0.04837209080526361,0.0021888639370755136,0.04837209080526361
2023-12-22,0.0015048697823658586,0.5014593005180359,0.045640186624303955,-0.04325975732015086,0.0017507081948180403,-0.00030357785133193764
2023-12-29,0.0059445626102387905,0.6717435121536255,0.33146082679991573,0.049401252051789024,0.0017507081948180403,0.01754499685911529
2024-01-05,-0.00817830953747034,0.42082729935646057,0.0,-0.030861402316134212,0.0021888639370755136,0.0021888639370755136
2024-01-12,0.003042793832719326,0.49265390634536743,0.09630807813719568,-0.026265271056802653,0.0021888639370755136,-0.0005514991192412189
2024-01-19,0.017992405220866203,0.684674859046936,0.5079470850598329,0.003948243634093407,0.0021888639370755136,0.003082535725689204
2024-01-26,0.00930139608681202,0.43093690276145935,0.20595163743067538,0.032911871815636706,0.00215316185980452,0.008487968540463376
2024-02-02,0.023416275158524513,0.7534986734390259,1.0,0.09103634259259241,0.002099611128611123,0.09103634259259241
2024-02-09,0.01762348785996437,0.6531785726547241,0.9608515191228496,0.10589956838946679,0.001259238190815637,0.1018030584237062
2024-02-16,0.0004452485009096563,0.6748226881027222,0.024905925909431557,-0.026474504792503906,0.002099611128611123,0.0013879463145523234
2024-02-23,0.028474146500229836,0.7269509434700012,1.0,0.23033098396563934,0.001259238190815637,0.23033098396563934
2024-02-28,0.002472668420523405,0.5214881300926208,0.08603254513657457,-0.0007079691376711272,0.0008393160389850163,0.0007061991571851939
2024-03-01,-0.028083765879273415,0.26639387011528015,0.0,0.0938933671433082,0.00041957000000003575,0.00041957000000003575
2024-03-04,-0.04195202514529228,0.20045992732048035,0.0,-0.0017806247454968949,0.0016793365293834572,0.0016793365293834572
2024-03-08,-0.04039646312594414,0.17873559892177582,0.0,0.020193414409771293,0.002099611128611123,0.002099611128611123
2024-03-15,-0.030290421098470688,0.2371000349521637,0.0,-0.10881246506287434,0.0008393160389850163,0.0008393160389850163
2024-03-19,0.00587459746748209,0.5492628812789917,0.23854322007787696,0.09530768162693293,0.00041957000000003575,0.023054485694597643
2024-03-20,-0.014476311393082142,0.4305897653102875,0.0,-0.05960848466498847,0.0008035213468222668,0.0008035213468222668
2024-03-22,-0.0025074456352740526,0.4317079484462738,0.0,0.09489371227074028,0.0016076883401994202,0.0016076883401994202
2024-03-29,-0.010317683219909668,0.6205569505691528,0.0,-0.029060906329428482,0.0020100141164518526,0.0020100141164518526
2024-04-05,-0.02076939307153225,0.3625344932079315,0.0,-0.010381798338027437,0.0020100141164518526,0.0020100141164518526
2024-04-12,-0.019101884216070175,0.3470095992088318,0.0,-0.049146022469579775,0.0020100141164518526,0.0020100141164518526
2024-04-19,0.0044916244223713875,0.2726357877254486,0.13044080763356988,-0.0007521387771257659,0.0020100141164518526,0.001649716662206186
2024-04-26,0.0065800198353827,0.5135443806648254,0.1086922100595013,-0.013925040940090838,0.0016076883401994202,-8.059833353125522e-05
2024-05-03,0.008337551727890968,0.5687336921691895,0.1843709736652107,-0.0331099467081285,0.0019920253231069385,-0.004479759437860933
2024-05-10,-0.009867057204246521,0.24557948112487793,0.0,0.10236860236325707,0.0019650427386139757,0.0019650427386139757
2024-05-17,0.0010072855511680245,0.49810728430747986,0.030647501387240893,0.022767814514203844,0.0019650427386139757,0.002602595715464822
2024-05-24,-0.008387248031795025,0.512963593006134,0.0,-0.014733481361558387,0.0015717255220015769,0.0015717255220015769
2024-05-31,-0.0029393178410828114,0.5916870832443237,0.0,0.026881695753376622,0.0019650427386139757,0.0019650427386139757
2024-06-07,-0.011966891586780548,0.49346789717674255,0.0,-0.04774827122827863,0.0019650427386139757,0.0019650427386139757
2024-06-14,-0.012604586780071259,0.5280084013938904,0.0,-0.028775214822726602,0.0019650427386139757,0.0019650427386139757
2024-06-21,-0.004156153183430433,0.4674745500087738,0.0,-0.05792818484037998,0.0019650427386139757,0.0019650427386139757
2024-06-28,-0.012367523275315762,0.31137943267822266,0.0,-0.06286920068630608,0.0019650427386139757,0.0019650427386139757
2024-07-05,0.003485877765342593,0.742719829082489,0.05095163291266806,0.02225564063791574,0.0019650427386139757,0.002998881834357753
2024-07-12,0.01703556999564171,0.60804283618927,0.2133408020977505,0.15151211540687282,0.0019650427386139757,0.033869535173030894
2024-07-19,-0.0032308795489370823,0.3308107852935791,0.0,0.018721722172217348,0.0019650427386139757,0.0019650427386139757
2024-07-26,-0.0052069067023694515,0.3630518615245819,0.0,-0.09438742039044301,0.0019650427386139757,0.0019650427386139757
2024-08-02,-0.006079459097236395,0.3674357533454895,0.0,0.003051464974739959,0.0015717255220015769,0.0015717255220015769
2024-08-08,0.00739563163369894,0.3068004548549652,0.10513783130611255,-0.013747043696631933,0.00039269999999991256,-0.0010939219874882347
2024-08-09,0.012241646647453308,0.27220404148101807,0.1777908987391328,-0.03227243372110089,0.0019650427386139757,-0.004122068971718634
2024-08-16,0.019178440794348717,0.34706932306289673,0.26131841055740396,0.08768874862844078,0.0019650427386139757,0.024366225308833887
2024-08-23,0.008623984642326832,0.4803047180175781,0.14833032180907665,-0.07672488695640223,0.0019650427386139757,-0.009707059856181394
2024-08-30,1.764532680681441e-05,0.4289093613624573,0.00019689643585116474,-0.087291470010735,0.0019650427386139757,0.0019474684493771249
2024-09-06,0.01964562200009823,0.7128735780715942,0.28306608491330737,0.12110211873067778,0.0019650427386139757,0.03568870840770666
2024-09-13,0.004258687607944012,0.3048110902309418,0.06063553444241313,0.044679989421138044,0.0019830310475399404,0.004571983937588528
2024-09-20,0.015002267435193062,0.6390974521636963,0.20018583595080996,0.04064647660125886,0.0020100141164518526,0.009744486657155053
2024-09-27,0.0016485301312059164,0.35029977560043335,0.04472109254324253,-0.056012662317669326,0.0020100141164518526,-0.0005848233659650982
2024-10-04,0.006758871488273144,0.5121110081672668,0.05528335681115799,0.007312437586573406,0.0020100141164518526,0.002303149885114441
2024-10-11,-0.0031847916543483734,0.5451174378395081,0.0,0.09414774544291649,0.0020100141164518526,0.0020100141164518526
2024-10-18,-0.013449055142700672,0.35390108823776245,0.0,-0.025277225697083017,0.0020100141164518526,0.0020100141164518526
2024-10-25,-0.017647728323936462,0.23795557022094727,0.0,0.04194527809017101,0.0020100141164518526,0.0020100141164518526
2024-11-01,-0.011933552101254463,0.2679595947265625,0.0,0.08742919197807208,0.0012055241052768562,0.0012055241052768562
2024-11-06,0.010010218247771263,0.5070780515670776,0.31623347845144123,0.01240922728116578,0.0008393160389850163,0.004498109316474274
2024-11-08,0.010736697353422642,0.6022998094558716,0.5299612429389002,0.15864912956226007,0.00041957000000003575,0.08427510405529011
2024-11-11,0.01580101251602173,0.5807082056999207,0.7303947041059232,0.02689378518339791,0.001259238190815637,0.01998257555635215
2024-11-15,0.00014058183296583593,0.684931755065918,0.00793938639586127,0.0863424285529264,0.0016793365293834572,0.002351509530426725
2024-11-22,-0.0050523001700639725,0.5192772746086121,0.0,-0.014480443311895796,0.002099611128611123,0.002099611128611123
2024-11-29,-0.01753600314259529,0.33879584074020386,0.0,0.02340283193104864,0.002099611128611123,0.002099611128611123
2024-12-06,-0.017362456768751144,0.2732521891593933,0.0,0.016877840611729367,0.0021708518291307932,0.0021708518291307932
2024-12-13,-0.008152556605637074,0.37972861528396606,0.0,-0.035679928616676904,0.002277722376154756,0.002277722376154756
2024-12-20,-0.007214901503175497,0.459808886051178,0.0,-0.03585086882692823,0.0018217632370527426,0.0018217632370527426
2024-12-27,0.02327301725745201,0.7499521374702454,0.6821366791409238,0.041094272125598685,0.0018217632370527426,0.028610982031817885
2025-01-03,-0.02587568759918213,0.19320186972618103,0.0,-0.03512196384018684,0.002277722376154756,0.002277722376154756
2025-01-10,-0.003895669477060437,0.5189428329467773,0.0,0.09872008889629269,0.002277722376154756,0.002277722376154756
2025-01-17,0.008537308312952518,0.6505236625671387,0.46374279821378944,0.007619515768444884,0.002277722376154756,0.004754940591375311
2025-01-24,-0.0019772788509726524,0.5936174392700195,0.0,-0.023275754382786396,0.002348332017581889,0.002348332017581889
2025-01-31,-0.007013471331447363,0.5830717086791992,0.0,-0.057822761320072025,0.002454255806815686,0.002454255806815686
2025-02-07,0.0006808505859225988,0.5150755643844604,0.011362586398020357,0.010296476517716924,0.002454255806815686,0.002543363717195646
2025-02-14,-0.0023004363756626844,0.4118990898132324,0.0,-0.013523010348256759,0.002454255806815686,0.002454255806815686
2025-02-21,0.0063303797505795956,0.4999926686286926,0.09496091742469133,-0.12301722214493815,0.002454255806815686,-0.009460630850114789
2025-02-28,0.02300862967967987,0.7868391871452332,0.6810420140203846,0.11760601133800441,0.0,0.0800946348225387
2025-03-02,0.0003510323294904083,0.4537307322025299,0.007022733368890631,-0.08538654927336375,0.0,-0.0005996469688364757
2025-03-03,-0.0017365453531965613,0.5150563716888428,0.0,0.006740151803611649,0.0014718315061266196,0.0014718315061266196
2025-03-07,-0.008038531988859177,0.4925132393836975,0.0,-0.03247111953388038,0.002454255806815686,0.002454255806815686
2025-03-14,0.012736983597278595,0.5312548875808716,0.23503755015887035,0.0012572752645767515,0.0025242741984923267,0.0022264818730109094
2025-03-21,0.009681384079158306,0.6163767576217651,0.12364146028554181,0.003990900570694622,0.0026293109559378802,0.002797659884216032
2025-03-28,-0.009783647954463959,0.38299471139907837,0.0,-0.006331228017309787,0.0026293109559378802,0.0026293109559378802
2025-04-04,-0.0172312892973423,0.29350608587265015,0.0,-0.015194325608085868,0.0015767579967480572,0.0015767579967480572
2025-04-09,-0.02938736043870449,0.19725148379802704,0.0,0.009787784865791016,0.0010508959505961535,0.0010508959505961535
2025-04-11,-0.026575427502393723,0.18927134573459625,0.0,0.012596519172457299,0.0021028962834912512,0.0021028962834912512
2025-04-18,-0.002530681435018778,0.5394407510757446,0.0,0.12031994435256266,0.0021028962834912512,0.0021028962834912512
2025-04-25,0.0012749250745400786,0.5508135557174683,0.026078537982040136,0.023758361803017713,0.0021028962834912512,0.0026676391635609823
2025-05-02,0.008032959885895252,0.48569560050964355,0.1333720305846382,0.06280348454913631,0.002664084227936181,0.010684998166917085
2025-05-09,0.010111020877957344,0.3228476643562317,0.28344990712262247,0.004777124342260297,0.002716246397214128,0.0033004020593285256
2025-05-16,0.0434395968914032,0.6323199272155762,1.0,0.03725357346862057,0.002716246397214128,0.03725357346862057
2025-05-23,0.012499849312007427,0.535332977771759,0.4721057097010713,-0.031055467706812445,0.002716246397214128,-0.013227572657689016
2025-05-30,0.014917835593223572,0.6614941954612732,0.8221402794247059,0.002913483690222929,0.002716246397214128,0.0028784031204013563
2025-06-06,0.009390234015882015,0.5601324439048767,0.4007888545781501,0.017050307780996476,0.002716246397214128,0.008461178440673149
2025-06-13,-0.008781889453530312,0.4359235167503357,0.0,-0.026102470155776603,0.002181071608220453,0.002181071608220453
2025-06-20,0.0018832890782505274,0.6421823501586914,0.05051232136523235,0.0362988669963471,0.002759591103289827,0.0044537377855571264
2025-06-27,0.012806499376893044,0.5278218388557434,0.4632189615772381,0.008749846680341067,0.002759591103289827,0.005534391071273761
2025-07-04,0.018678639084100723,0.7200193405151367,1.0,0.08837789662639661,0.002759591103289827,0.08837789662639661
2025-07-11,-0.015233752317726612,0.31639155745506287,0.0,0.0033794597799359227,0.002759591103289827,0.002759591103289827
2025-07-18,-0.005677240435034037,0.2366446703672409,0.0,-0.0026332874396945982,0.002759591103289827,0.002759591103289827
2025-07-25,0.0008628176292404532,0.4406610429286957,0.03669947747180618,-0.03669944584124163,0.002759591103289827,0.0013114650658848273
2025-08-01,-0.013131657615303993,0.31996825337409973,0.0,0.029804692813010902,0.002759591103289827,0.002759591103289827
2025-08-08,-0.014799514785408974,0.3199317455291748,0.0,0.005719404217228163,0.002759591103289827,0.002759591103289827
2025-08-15,-0.030160661786794662,0.21753545105457306,0.0,-0.0034604815579751813,0.002759591103289827,0.002759591103289827
2025-08-22,-0.030282920226454735,0.17342355847358704,0.0,-0.07319038390148325,0.002759591103289827,0.002759591103289827
2025-08-29,-0.017727375030517578,0.46000033617019653,0.0,0.021061494370597567,0.002759591103289827,0.002759591103289827
2025-09-05,-0.026573890820145607,0.3182002902030945,0.0,0.048521873172046925,0.002759591103289827,0.002759591103289827
2025-09-12,-0.019244372844696045,0.39137375354766846,0.0,-0.003421890758395496,0.002759591103289827,0.002759591103289827
2025-09-19,-0.029648518189787865,0.31066250801086426,0.0,-0.05179275908703085,0.002759591103289827,0.002759591103289827
2025-09-26,-0.029504338279366493,0.3719310462474823,0.0,0.11481341431581948,0.002759591103289827,0.002759591103289827
2025-10-03,-0.026754209771752357,0.2469911128282547,0.0,-0.07737335558609859,0.002759591103289827,0.002759591103289827
2025-10-10,-0.005816221237182617,0.43022316694259644,0.0,-0.056243388354636936,0.002759591103289827,0.002759591103289827
2025-10-17,0.026771480217576027,0.7921726107597351,0.3966172753847754,0.04296850336290858,0.002759591103289827,0.01870714032988531
2025-10-24,-0.015448887832462788,0.3800745904445648,0.0,-0.0125839501304853,0.002759591103289827,0.002759591103289827
2025-10-31,-0.02913437783718109,0.29410356283187866,0.0,-0.05719408645408297,0.002759591103289827,0.002759591103289827
2025-11-07,-0.013701233081519604,0.495035320520401,0.0,-0.08462510020410474,0.002759591103289827,0.002759591103289827
2025-11-14,0.013781572692096233,0.7855978608131409,0.20391208230980232,-0.10005465462925778,0.00220706432665585,-0.018645335726224285
2025-11-21,0.041570283472537994,0.8606097102165222,0.6207759926139481,0.06767659550874483,0.002759591103289827,0.0430585089506102
2025-11-28,0.008316649124026299,0.7349681258201599,0.12117908696881823,-0.017170733639415348,0.002759591103289827,0.0003444525479767667
2025-12-05,0.0030674291774630547,0.5984567403793335,0.037457749791095916,0.01050464099198889,0.002759591103289827,0.0030497032441402713
2025-12-12,-0.001952532446011901,0.5164621472358704,0.0,-0.023612687582213132,0.002759591103289827,0.002759591103289827
2025-12-19,0.012688112445175648,0.6765082478523254,0.1777346436443975,-0.008706678493716757,0.00220706432665585,0.0002673141356503226
2025-12-26,0.002989500295370817,0.4946514070034027,0.023320186232415614,0.030051313066015384,0.00220706432665585,0.002856397392759418
2026-01-02,0.0026214029639959335,0.5104019045829773,0.021191219669910086,0.007179832953183141,0.002759591103289827,0.0028532614193250458
