time,asset_futures-funding-rate_funding-rate-open-interest,asset_futures-funding-rate_funding-rate-volume,asset_futures-open-interest_open-interest,asset_futures-volume_trade-count,asset_futures-volume_volume-usd,asset_futures-volume_volume-buy-usd,asset_futures-volume_volume-sell-usd,asset_marketcap_circulating-marketcap,asset_marketcap_circulating-marketcap-dominance,asset_marketcap_fully-diluted-marketcap,asset_price_open,asset_price_high,asset_price_low,asset_price_close,asset_price_volume,asset_sharpe-ratio_sharpe-ratio-30d,asset_sharpe-ratio_sharpe-ratio-90d,asset_sharpe-ratio_sharpe-ratio-1y,asset_sharpe-ratio_sharpe-ratio-3y,asset_supply_circulating-supply,asset_supply_total-supply,asset_volatility_volatility-30d,asset_volatility_volatility-90d,asset_volatility_volatility-1y,asset_volatility_volatility-3y,network_activity_txnCount24Hour,network_activity_activeAddresses24Hour,network_activity_newContractsDeployed24Hour,network_activity_contractDeployers24Hour,network_ecosystem_tvl24HourUsd,network_ecosystem_dexVolume24HourUsd,network_ecosystem_coreCommits24Hour,network_ecosystem_activeDevelopers24Hour,network_ecosystem_ecosystemCommits24Hour,network_financial_feeMedian24HourUsd,network_financial_rolling7dAvgFees,network_financial_avgFeePerTxn24Hour,network_financial_feesTotal24HourUsd,network_financial_feesSupplySide24HourUsd,network_financial_expenses24HourUsd,network_financial_revenue24HourUsd,network_financial_tokenIncentives24HourUsd,network_stablecoin_mints24HourUsd,network_stablecoin_burns24HourUsd,network_stablecoin_outstandingSupplyUsd,network_stablecoin_transferVolumeUsd
2012-03-16,,,,,,,,45769600.0,100.0,106646706.68671957,5.3479,5.41,5.2700000000000005,5.343747709130983,174896.70184131037,3.4518142560047385,2.344545700157824,1.886245215652714,2.636239154363515,8565075.0,,0.6624907563202873,1.1201341286462656,1.7364310936936167,1.7007371038439856,6935.0,7996.0,,,,,3.0,11.0,3.0,,,,,,,,,,,,
2012-03-17,,,,,,,,44714053.0,100.0,104095213.2633,5.34388,5.41,5.213374238857414,5.2159,207149.4974174712,3.5987356859464,2.255504124253145,1.885832775974612,2.6250962421073263,8572643.75,,0.658305405173457,1.121765590589047,1.736445861756497,1.6995541279465374,6876.0,7931.0,,,,,1.0,11.0,1.0,,,,,,,,,,,,
2012-03-18,,,,,,,,45303911.0,100.0,105363099.70641,5.216000000000001,5.42,5.211,5.2794300000000005,121775.4476816122,4.133263648812771,2.286118318107288,1.917043376335143,2.627251641625899,8581212.5,,0.6537718818766769,1.1217929651381553,1.7357416148967002,1.698139602118108,6039.0,6230.0,,,,,4.0,12.0,4.0,,,,,,,,,,,,
2012-03-19,,,,,,,,40321442.0,100.0,93688642.50670268,5.2553,5.30976,4.500003096617046,4.694457844230165,917470.9140745206,1.361017232278227,1.5300043252888331,1.8589701163537995,2.5830839424515184,8589158.33,,0.7505907651979872,1.1277606038635923,1.7394914092919598,1.6992512935851023,6652.0,7960.0,,,,,2.0,12.0,2.0,,,,,,,,,,,,
2012-03-20,,,,,,,,41589091.0,100.0,96553354.506,4.672996480090245,4.970000000000001,4.6077900000000005,4.838,317839.3689012963,2.506418954381473,1.2373535202993204,1.902464917191414,2.5933738475851325,8596339.58,,0.7453796046617677,1.1032019336689505,1.7390379522241048,1.6979379882200631,6834.0,7723.0,,,,,5.0,13.0,5.0,,,,,,,,,,,,
2012-03-21,,,,,,,,41428722.0,100.0,96091942.03056002,4.83692,4.9,4.75111,4.8148800000000005,223046.6012984645,1.9463903003400125,1.2755889750869718,1.90169643257203,2.589519022390144,8604310.42,,0.7401593864462491,1.1026924285215982,1.7390477846005716,1.6965810924667766,7000.0,7981.0,,,,,11.0,13.0,11.0,,,,,,,,,,,,
2012-03-22,,,,,,,,40516414.0,100.0,93889455.83724,4.86,4.98,4.59768,4.7045200000000005,276764.71467239386,1.3547663103690364,1.1527565767580228,1.8451501768941527,2.57545974247826,8612231.25,,0.7500334436779751,1.104991399106675,1.7385888099225322,1.6955231122328671,6587.0,7552.0,,,,,9.0,13.0,9.0,,,,,,,,,,,,
2012-03-23,,,,,,,,40114894.0,100.0,92873430.35607,4.73593,4.778555986046463,4.6000000000000005,4.6536100000000005,255554.95102439355,1.2916958686627398,1.063366513008493,1.8065956415415385,2.5669133107928377,8620166.67,,0.7511346601371927,1.105747336610281,1.7383131316021367,1.6942766729509005,6156.0,7090.0,,,,,0.0,13.0,0.0,,,,,,,,,,,,
2012-03-24,,,,,,,,40337348.0,100.0,93320274.012,4.68607,4.82804096114779,4.6000000000000005,4.676,180766.04012739856,0.760737057941638,1.061809954273174,1.76984839456888,2.5639725857890863,8626464.58,,0.7441584130068718,1.1057553211715263,1.7375167722789788,1.6929156780544423,6375.0,6510.0,,,,,7.0,13.0,7.0,,,,,,,,,,,,
2012-03-25,,,,,,,,39292180.0,100.0,90805855.42287,4.676,4.68269,4.309445936432819,4.55001,319878.34887031576,-2.015332256887946,0.7063090211628859,1.7424279139778258,2.5518882565814054,8635625.0,,0.6108062323528467,1.0985206580398672,1.737844522943453,1.6917904245592703,6212.0,7294.0,,,,,5.0,13.0,5.0,,,,,,,,,,,,
2012-03-26,,,,,,,,39934107.0,100.0,92205023.52522892,4.5519,4.7322239950280425,4.51793,4.620118131549089,323463.23231791635,-1.7725570279159435,0.9442589404919364,1.770464516636634,2.5550944727635008,8643525.0,,0.6136324889372149,1.0939392121158351,1.7373759010798917,1.690402601549817,6619.0,8244.0,,,,,18.0,13.0,18.0,,,,,,,,,,,,
2012-03-27,,,,,,,,41572826.0,100.0,95904938.64893124,4.62129328737803,4.86,4.50189921474317,4.805509819492561,342114.3625295117,-0.0686279008008896,1.0391534847941004,1.7945016261756204,2.566908509458557,8651075.0,,0.6085168634205779,1.096233504321893,1.737632696324829,1.6891553407739976,6666.0,8007.0,,,,,0.0,13.0,0.0,,,,,,,,,,,,
2012-03-28,,,,,,,,41381358.0,100.0,95378024.67769274,4.8191027134504205,4.95,4.72102,4.779107735319572,182972.7649770551,-0.8347865711655872,0.9056080599461868,1.8048273207497183,2.5617513309896203,8658804.17,,0.5994658352330311,1.0952764368498549,1.7373743276323408,1.6878446030528589,7239.0,8467.0,,,,,1.0,11.0,1.0,,,,,,,,,,,,
2012-03-29,,,,,,,,41708425.0,100.0,95962489.9506668,4.80303744149535,4.819004675558156,4.7108,4.808393543203883,180559.17060175387,-0.9741995671883352,0.947793978971718,1.8102105534569588,2.5600121271700416,8674087.19238984,,0.5986248107326978,1.0949666606089017,1.7373111875639626,1.6864855036872062,7518.0,8940.0,,,,,8.0,11.0,8.0,,,,,,,,,,,,
2012-03-30,,,,,,,,42124716.0,100.0,96928551.5016,4.808360706103166,4.9,4.71699,4.856800000000001,187294.80407816064,-0.5389179667298553,0.912949274323804,1.8180843996435208,2.5614731866197773,8673347.92,,0.5987370497679682,1.0945411031587722,1.737269857643428,1.6851099007846475,6828.0,7768.0,,,,,0.0,11.0,0.0,,,,,,,,,,,,
2012-03-31,,,,,,,,42613217.0,100.0,97964933.41551,4.852375033029403,4.949930785919261,4.821053837867867,4.90873,173014.3789179613,-0.2774645024666244,0.5580767139849865,1.8289090012356293,2.563478085982512,8681108.33,,0.6002091938262045,1.0725869676874626,1.7372048642686149,1.683737112131271,6192.0,6876.0,,,,,2.0,11.0,2.0,,,,,,,,,,,,
2012-04-01,,,,,,,,41881135.0,100.0,96187859.33954658,4.88002,4.91857,4.73011858439401,4.819686129660138,172538.32098421978,-0.7679260640002631,0.0598286119188948,1.829689495578573,2.5568659387220976,8689597.92,,0.5997271413908015,1.0454816921473755,1.7371920263743863,1.6824709068671435,5563.0,6236.0,,,,,1.0,10.0,1.0,,,,,,,,,,,,
2012-04-02,,,,,,,,43257002.0,100.0,99267545.538,4.7822000000000005,5.052840628778864,4.76,4.974,398860.7035016319,0.8871829926831887,0.2460276894355968,1.846844484226349,2.5687021010351523,8696622.92,,0.5963856808326458,1.048339364661666,1.7374782188085895,1.681245582102424,6472.0,7753.0,,,,,10.0,10.0,10.0,,,,,,,,,,,,
2012-04-03,,,,,,,,43103933.0,100.0,98850967.18296124,4.974,5.04,4.81002,4.953126503765829,384084.86422005575,1.1709644914422936,0.4554128726072443,1.8466238946290483,2.5650639301562617,8702368.75,,0.5928093678996831,1.0416723366584495,1.737481006061906,1.6799278952293315,7739.0,10283.0,,,,,3.0,10.0,3.0,,,,,,,,,,,,
2012-04-04,,,,,,,,42762521.0,100.0,97991875.75296,4.9496,5.010000000000001,4.8900521600201845,4.91008,251567.23840010143,0.1312282392433494,-0.1089728951061912,1.92166919218658,2.560064492604296,8709129.17,,0.5745375216339049,1.004980976856244,1.7321562311213716,1.6786371430497875,7143.0,8669.0,,,,,8.0,9.0,8.0,,,,,,,,,,,,
