date,price_usd,price_open,price_high,price_low,volume_usd,futures_close,futures_volume_usd,eth,gold,copper,m2_supply,fed_balance_sheet,nupl,miners_revenue_usd,stablecoin_supply,hash_rate,open_interest,futures_trade_count,reserveRisk,puellMultiple,funding_rate_mean
2020-05-14,9791.98,9309.35,9939.0,9256.76,11875209645.42126,9786.8,5798873580.6393,202.9490966796875,1738.0999755859375,2.3510000705718994,17932.9,6934227.0,,6856714.620946562,10121541499.0,91265472.75803976,,1695335.0,,,0.0001
2020-05-15,9316.42,9791.97,9845.62,9150.0,10078140270.376093,9310.73,4784027638.71762,195.62266540527344,1753.4000244140625,2.3334999084472656,17932.9,6934227.0,,7419911.66859877,10249298855.0,100071790.3048682,,1496934.0,,,8.133333333333334e-05
2020-05-16,9381.27,9315.96,9588.0,9220.0,6461530329.329094,9374.99,2705830761.58087,200.6771240234375,1753.4000244140625,2.3334999084472656,17932.9,6934227.0,,7418865.917657989,10305047147.0,100872364.62730716,,965878.0,,,0.0001
2020-05-17,9680.04,9380.81,9888.0,9322.1,7243694995.238958,9678.57,2902728542.66065,207.15869140625,1753.4000244140625,2.3334999084472656,17932.9,6934227.0,,6102628.205977422,10326166033.0,81658580.88877237,,1028945.0,,,4.338e-05
2020-05-18,9733.93,9681.11,9950.0,9464.23,7678247677.255129,9731.1,3533354104.77906,214.52505493164065,1731.800048828125,2.4049999713897705,17932.9,6934227.0,,7780228.338612408,10418667342.0,102473513.27218504,,1130339.0,,,4.453333333333333e-05
2020-05-19,9775.53,9733.93,9897.21,9474.0,7155755073.906687,9773.64,3642878349.1972,213.4511108398437,1744.199951171875,2.4230000972747803,17932.9,6934227.0,,6961378.695207922,10391147030.0,92066047.08047871,,1134951.0,,,9.297333333333333e-05
2020-05-20,9511.43,9775.13,9842.0,9326.0,7353474756.341831,9508.11,3218411345.98419,210.09674072265625,1750.5999755859375,2.4674999713897705,17932.9,7037258.0,,6939731.456571011,10360655546.0,86731596.76375672,,992119.0,,,0.0001
2020-05-21,9068.65,9511.43,9578.47,8815.0,8402643191.068275,9060.0,4241795752.8548,199.88360595703125,1720.5,2.45199990272522,17932.9,7037258.0,,7536321.2168957535,10391787908.0,98579623.70355073,,1380765.0,,,2.594e-05
2020-05-22,9170.0,9067.51,9271.0,8933.52,6085033580.024953,9166.4,2515865909.3341,207.169189453125,1734.5999755859375,2.4089999198913574,17932.9,7037258.0,,6346743.695848945,10370369783.0,83529299.47400093,,826121.0,,,-2.263333333333332e-06
2020-05-23,9179.15,9170.0,9307.85,9070.0,5181888578.194952,9176.41,1852871137.72634,208.69439697265625,1734.5999755859375,2.4089999198913574,17932.9,7037258.0,,6856537.283812498,10347893082.0,89549429.16582084,,618223.0,,,1.2833333333333331e-05
2020-05-24,8720.34,9179.01,9298.0,8700.0,6596671036.025362,8711.37,3070856922.4242,202.370346069336,1734.5999755859375,2.4089999198913574,17932.9,7037258.0,,6578319.825551351,10354426866.0,87291880.53138837,,932576.0,,,8.213666666666667e-05
2020-05-25,8900.35,8718.14,8979.66,8642.72,6182465291.070228,8895.65,2667337683.37678,205.3197479248047,1734.5999755859375,2.4089999198913574,17932.9,7037258.0,,6886005.239702409,10426967666.0,94064526.43468578,,827138.0,,,-5.759999999999999e-06
2020-05-26,8841.18,8900.35,9017.67,8700.0,5680901249.177543,8837.05,2439508067.10614,201.90231323242188,1704.800048828125,2.438499927520752,17932.9,7037258.0,,6885340.534839119,10469104545.0,93312010.2232083,,791599.0,,,4.854666666666667e-05
2020-05-27,9204.07,8841.0,9225.0,8811.73,5980383525.163153,9197.32,2466842797.45267,208.86343383789065,1710.300048828125,2.4024999141693115,17932.9,7097316.0,,7756255.478237015,10459958289.0,103847237.18389316,,756027.0,,,-6.403333333333329e-06
2020-05-28,9575.89,9204.07,9625.47,9110.0,6874434890.106663,9569.59,3062477084.82549,219.8404235839844,1713.300048828125,2.4130001068115234,17932.9,7097316.0,,7626623.695453242,10488321003.0,98579623.70355073,,868282.0,,,-6.471666666666666e-05
2020-05-29,9427.07,9575.87,9605.26,9330.0,6967714635.543179,9422.26,2255365978.23178,220.6751251220703,1736.9000244140625,2.426500082015991,17932.9,7097316.0,,7513579.315343832,10505974269.0,95569558.85764076,,674762.0,,,1.297e-05
2020-05-30,9697.72,9426.6,9740.0,9331.23,5748649633.136116,9695.0,2431044087.19118,242.34559631347656,1736.9000244140625,2.426500082015991,17932.9,7097316.0,,9264695.867369149,10503235179.0,117392528.99048796,,744913.0,,,0.0001
2020-05-31,9448.27,9697.72,9700.0,9381.41,6405433023.580862,9446.43,2096318341.55532,230.9757080078125,1736.9000244140625,2.426500082015991,17932.9,7097316.0,,8960297.429729337,10569214749.0,112877431.72162303,,721445.0,,,0.0001
2020-06-01,10200.77,9448.27,10380.0,9421.67,7227180734.015766,10232.48,3267274407.65878,246.99176025390625,1737.800048828125,2.4744999408721924,18184.3,7097316.0,,8133042.25053657,10538152490.0,100837172.3379832,,989126.0,,,2.6756666666666667e-05
2020-06-02,9518.04,10202.71,10228.99,9266.0,9673349182.960863,9514.9,3459821278.61491,237.21905517578125,1725.199951171875,2.494499921798706,18184.3,7097316.0,,7898137.622497839,10570960469.0,97074591.28059576,,1031230.0,,,0.0004093
2020-06-03,9666.24,9518.02,9690.0,9365.21,5515675746.740351,9663.59,1770390770.5907,244.1793212890625,1697.800048828125,2.496500015258789,18184.3,7165217.0,,8303634.753660726,10655156494.0,104599753.39537065,,613491.0,,,9.548666666666668e-05
2020-06-04,9789.06,9666.32,9881.63,9450.0,5626722027.692834,9788.33,2564530031.26807,244.4263916015625,1718.9000244140625,2.493000030517578,18184.3,7165217.0,,9147002.276299795,10679144252.0,108319274.22458892,,837654.0,,,0.0001
2020-06-05,9621.16,9788.14,9854.75,9581.0,4983671530.36756,9617.29,2307020792.84172,241.22198486328125,1676.199951171875,2.556999921798706,18184.3,7165217.0,,10885247.618140915,10721790399.0,122192367.72521374,,744719.0,,,0.0001
2020-06-06,9666.3,9621.17,9735.0,9531.05,3380632035.910864,9664.0,1469881938.14958,241.9313201904297,1676.199951171875,2.556999921798706,18184.3,7165217.0,,11810273.35609253,10721947248.0,133797229.46448,,543517.0,,,0.0001
2020-06-07,9746.99,9666.85,9802.0,9372.46,4750254792.634063,9743.92,2440468630.5443,245.1672515869141,1676.199951171875,2.556999921798706,18184.3,7165217.0,,9569077.270074816,10745559218.0,108539589.20842996,,750436.0,,,0.0001
2020-06-08,9782.01,9746.99,9800.0,9633.0,3964579868.831001,9778.87,1575946981.01871,246.3099060058593,1698.300048828125,2.569999933242798,18184.3,7165217.0,,9841305.268985746,10771315119.0,110587505.98594747,,522186.0,,,0.0001
2020-06-09,9772.43,9782.0,9877.0,9570.0,4391899121.145718,9771.66,1986584445.30502,244.9114532470703,1714.699951171875,2.6005001068115234,18184.3,7165217.0,,9724553.976776768,10806649144.0,109222228.13426912,,612911.0,,,0.0001
2020-06-10,9885.0,9772.44,9992.72,9704.18,4934859681.550379,9884.99,1900724588.13658,247.4449462890625,1713.300048828125,2.657000064849853,18184.3,7168936.0,,10040659.491384408,10813173850.0,111952783.83762586,,604890.0,,,0.0001
2020-06-11,9280.4,9885.22,9964.0,9113.0,7166000214.80276,9278.03,3862130909.12521,231.70266723632807,1732.0,2.5864999294281006,18184.3,7168936.0,,11079793.320823384,10874186855.0,126288201.28024888,,1130763.0,,,0.0001
2020-06-12,9465.13,9278.88,9557.12,9232.51,4502042214.387932,9458.91,1992908459.95852,237.4932098388672,1729.300048828125,2.6015000343322754,18184.3,7168936.0,,9584163.616711188,10888632100.0,111270144.91178666,,704763.0,,,5.299333333333333e-05
2020-06-13,9473.34,9464.96,9494.73,9351.0,3236879808.8257046,9468.54,1068817694.4318,238.90884399414065,1729.300048828125,2.6015000343322754,18184.3,7168936.0,,9309079.429816712,10951465621.0,107856950.28259078,,383799.0,,,5.0916666666666666e-05
2020-06-14,9342.1,9473.34,9480.99,9245.0,3018907860.921878,9339.61,1350388889.47993,234.1147003173828,1729.300048828125,2.6015000343322754,18184.3,7168936.0,,9996857.117508778,10957871607.0,116048617.392661,,465639.0,,,9.034e-05
2020-06-15,9426.02,9342.1,9495.0,8910.45,5763455374.876699,9422.01,3811857667.87459,229.9289093017578,1720.300048828125,2.56850004196167,18184.3,7168936.0,,7964939.918093388,10965111646.0,94204171.7658072,,1194031.0,,,-4.120666666666666e-05
2020-06-16,9525.59,9426.05,9589.0,9373.09,4552541863.809875,9519.12,2143232282.69654,234.41616821289065,1729.5999755859375,2.565999984741211,18184.3,7168936.0,,8897219.822699154,10976327901.0,106884937.53919552,,710040.0,,,1.5949999999999998e-05
2020-06-17,9465.14,9526.97,9565.0,9236.61,4128316761.564549,9458.45,2143290042.11355,233.0282745361328,1729.199951171875,2.5920000076293945,18184.3,7094690.0,,8148261.841642334,11029191069.0,108283617.57348618,,693406.0,,,2.3179999999999995e-05
2020-06-18,9386.32,9465.13,9489.0,9280.0,3733850107.8482456,9381.59,1488056320.7728,232.1011657714844,1724.800048828125,2.5910000801086426,18184.3,7094690.0,,7236182.085741402,11059352876.0,96513659.14158548,,529928.0,,,-4.656666666666667e-05
2020-06-19,9310.23,9386.32,9438.3,9215.79,4264129989.8408985,9307.0,2048059719.36743,227.13829040527344,1745.9000244140625,2.615000009536743,18184.3,7094690.0,,8340204.888021223,11111778777.0,112206937.0507864,,666513.0,,,3.927666666666667e-05
2020-06-20,9358.95,9310.23,9395.0,9170.95,3613862341.342368,9354.04,1436354409.44428,229.2742614746093,1745.9000244140625,2.615000009536743,18184.3,7094690.0,,7966873.044938474,11204610239.0,107498953.67802612,,487200.0,,,7.062000000000001e-05
2020-06-21,9294.69,9358.95,9422.0,9281.54,3222279166.514408,9293.51,1033976410.97488,228.9898223876953,1745.9000244140625,2.615000009536743,18184.3,7094690.0,,8538672.191443814,11251934737.0,114560928.73716654,,369164.0,,,1.8843333333333333e-05
2020-06-22,9685.69,9294.69,9780.0,9277.09,4897180380.392196,9686.99,2482574353.64243,242.5331878662109,1756.699951171875,2.6554999351501465,18184.3,7094690.0,,8464549.04396924,11273784138.0,112206937.0507864,,723292.0,,,8.928e-05
2020-06-23,9624.89,9685.69,9720.0,9577.03,3917828324.914406,9631.66,1588083862.05429,244.14215087890625,1772.0999755859375,2.6600000858306885,18184.3,7094690.0,,9518289.247805577,11321533510.0,123976895.48268712,,495896.0,,,0.0001073833333333
2020-06-24,9296.49,9624.33,9670.0,9208.0,4384797041.216405,9298.4,2825265494.90329,235.7724609375,1765.800048828125,2.650500059127808,18184.3,7082302.0,,8206721.156304487,11278342437.0,109068281.46894622,,848598.0,,,0.0001042866666666
2020-06-25,9249.49,9298.33,9340.0,9009.69,4103282272.759825,9246.75,2510788505.43618,232.94448852539065,1762.0999755859375,2.6624999046325684,18184.3,7082302.0,,8141426.274903296,11293730318.0,110637609.25986633,,818875.0,,,0.0001
2020-06-26,9162.21,9249.49,9298.0,9045.45,3928402915.250556,9159.99,2285936800.87162,229.6680450439453,1772.5,2.671999931335449,18184.3,7082302.0,,9401429.95984874,11278284622.0,128684878.8554474,,781307.0,,,9.800333333333336e-05
2020-06-27,9012.0,9162.21,9196.24,8833.0,3516914100.6719217,9008.0,2153509215.41693,222.9597930908203,1772.5,2.671999931335449,18184.3,7082302.0,,7832957.019397421,11314086131.0,108283617.57348618,,737561.0,,,0.0001
2020-06-28,9116.35,9012.0,9191.0,8948.06,2549807105.7878094,9114.0,1395928886.65951,225.34716796875,1772.5,2.671999931335449,18184.3,7082302.0,,8492258.871376878,11356566314.0,117699584.31900674,,542300.0,,,8.289e-05
2020-06-29,9192.56,9116.16,9238.0,9024.67,3058839064.5119653,9189.48,1610778783.22314,228.1948699951172,1774.800048828125,2.679500102996826,18184.3,7082302.0,,8269538.186016339,11362578304.0,113776264.8417065,,584054.0,,,0.0001
2020-06-30,9138.55,9192.93,9205.0,9064.89,2891342638.5907507,9138.87,1311949155.72121,226.31500244140625,1793.0,2.713500022888184,18184.3,7082302.0,,8410501.573065963,11340637525.0,115344545.21897344,,482978.0,,,0.0001
2020-07-01,9232.0,9138.08,9292.0,9080.1,2796499842.473885,9233.29,1487427692.29113,231.1134185791016,1773.199951171875,2.7170000076293945,18335.4,7009040.0,,9299005.06724042,11364966592.0,127111309.03923196,,516577.0,,,0.0001
2020-07-02,9086.54,9231.99,9261.96,8940.0,3860979450.2028966,9087.72,2105533922.19592,229.39219665527344,1784.0,2.7335000038146973,18335.4,7009040.0,,9377644.459222805,11407164039.0,128680584.45946936,,745864.0,,,0.0001
2020-07-03,9058.26,9086.54,9125.0,9037.47,2806413210.490551,9057.52,881331916.25717,225.38706970214844,1784.0,2.7335000038146973,18335.4,7009040.0,,9270660.62786753,11412728411.0,127895946.74935064,,386831.0,,,0.0001
2020-07-04,9135.46,9057.79,9190.0,9040.04,2229010689.505028,9137.18,913030839.30531,229.07411193847656,1784.0,2.7335000038146973,18335.4,7009040.0,,8952389.139267966,11464409502.0,123188120.4886384,,350982.0,,,0.0001
2020-07-05,9069.41,9135.0,9145.24,8893.03,2740718859.0228825,9071.86,1261953986.20306,227.6645965576172,1784.0,2.7335000038146973,18335.4,7009040.0,,9244040.24913651,11529904626.0,127895946.74935064,,492204.0,,,0.0001
2020-07-06,9344.2,9069.41,9375.0,9055.92,4270728767.717736,9339.6,1843703742.26119,241.51022338867188,1788.5,2.7660000324249268,18335.4,7009040.0,,8823928.149529435,11546314438.0,120834207.3582823,,634369.0,,,0.0001
2020-07-07,9257.39,9342.47,9379.42,9203.0,3374283146.866783,9258.51,1184876083.76661,239.0755310058593,1804.199951171875,2.7874999046325684,18335.4,7009040.0,,9334886.599721791,11564186935.0,126326671.32911325,,478813.0,,,0.0001
2020-07-08,9436.06,9257.4,9470.0,9231.0,4566548629.86554,9436.08,1594244760.10968,246.6700134277344,1815.5,2.814500093460083,18335.4,6920716.0,,8818504.933352845,11594686617.0,118480294.22792618,,592752.0,,,0.0001
2020-07-09,9232.43,9436.06,9440.79,9160.0,3995897815.749117,9236.28,1751622435.13053,243.0159606933593,1799.199951171875,2.828000068664551,18335.4,6920716.0,,9558994.271173889,11636318095.0,128680584.45946936,,617648.0,,,0.0001
2020-07-10,9288.34,9232.42,9317.48,9125.0,3469120275.171437,9288.39,1295681629.8825,240.9849853515625,1798.199951171875,2.88700008392334,18335.4,6920716.0,,9252961.052722055,11680727643.0,126326671.32911325,,491950.0,,,0.0001
2020-07-11,9234.03,9288.34,9299.28,9178.25,2639535192.997928,9233.5,692340842.13135,239.4581756591797,1798.199951171875,2.88700008392334,18335.4,6920716.0,,9013582.525870128,11705882178.0,122403482.7785197,,317175.0,,,0.0001
2020-07-12,9302.75,9234.02,9345.0,9157.5,2811846189.6713533,9300.69,1182491576.57045,242.13169860839844,1798.199951171875,2.88700008392334,18335.4,6920716.0,,8782993.131068783,11752053854.0,119264931.93804488,,441481.0,,,0.0001
2020-07-13,9242.62,9303.31,9343.82,9200.89,4029407629.860755,9241.2,1262652034.01365,239.6045837402344,1811.0,2.941999912261963,18335.4,6920716.0,,8537041.277455878,11744415782.0,121474836.12740123,,480152.0,,,0.0001
2020-07-14,9255.85,9242.61,9279.54,9113.0,3612533404.080388,9254.17,1194751477.53481,240.21148681640625,1810.5999755859373,2.91599988937378,18335.4,6920716.0,,8309025.730540288,11761546287.0,124167138.54257391,,446248.0,,,0.0001
2020-07-15,9197.6,9255.85,9276.49,9160.57,3198364836.055807,9197.3,959516024.21559,238.42352294921875,1811.4000244140625,2.870500087738037,18335.4,6958604.0,,7959965.110914136,11754044965.0,118993507.76996668,,370017.0,,,0.0001
2020-07-16,9133.72,9197.6,9226.15,9047.25,3860504312.658215,9132.0,1350809171.27347,233.6408843994141,1798.699951171875,2.885999917984009,18335.4,6958604.0,,7775849.684415756,11794138928.0,117268964.1790976,,481727.0,,,0.0001
2020-07-17,9154.32,9133.72,9186.83,9089.81,2816496418.675183,9151.69,739789769.33429,232.7730865478516,1808.300048828125,2.887500047683716,18335.4,6958604.0,,6734729.99783596,11810635365.0,101748071.86127588,,287706.0,,,0.0001
2020-07-18,9170.28,9154.31,9219.3,9121.1,2350020535.132583,9171.8,579542001.39296,235.4838104248047,1808.300048828125,2.887500047683716,18335.4,6958604.0,,7444752.234901785,11829738730.0,112095333.40649036,,244456.0,,,0.0001
2020-07-19,9208.99,9170.3,9232.27,9101.35,2368199837.8327646,9210.51,692144095.42895,238.48751831054688,1808.300048828125,2.887500047683716,18335.4,6958604.0,,7496329.221202412,11874298788.0,112957605.20192488,,286788.0,,,0.0001
2020-07-20,9160.78,9208.99,9221.52,9131.0,3074273076.1838703,9161.13,664469650.80326,236.1531677246093,1815.9000244140625,2.8984999656677246,18335.4,6958604.0,,8087550.620231855,11949018691.0,121580323.1562703,,289419.0,,,0.0001
2020-07-21,9390.0,9160.78,9437.73,9152.8,4137933801.0518217,9388.01,1671206199.52861,245.0167236328125,1842.4000244140625,2.940999984741211,18335.4,6958604.0,,7259883.226328567,11918384608.0,107783974.42931764,,611810.0,,,0.0001
2020-07-22,9518.16,9390.0,9544.0,9261.0,3740223238.476069,9518.25,1189260919.42176,262.1906433105469,1864.0999755859373,2.908499956130981,18335.4,6964755.0,,8470012.361028945,11955733033.0,124167138.54257391,,491078.0,,,0.0001
2020-07-23,9603.27,9518.16,9664.0,9440.33,4399795243.500788,9604.41,1593882469.43966,274.6890563964844,1889.0999755859373,2.924499988555908,18335.4,6964755.0,,8120741.749354252,12077269700.0,117268964.1790976,,668882.0,,,0.0001
2020-07-24,9537.8,9603.27,9637.0,9463.44,3849820661.214243,9539.7,1279232338.52369,279.2154235839844,1897.300048828125,2.881999969482422,18335.4,6964755.0,,9618441.55269964,12183825803.0,138825759.0649611,,618868.0,,,0.0001
2020-07-25,9700.42,9538.1,9732.9,9513.0,4226632419.915408,9701.49,1284993355.34513,304.0567626953125,1897.300048828125,2.881999969482422,18335.4,6964755.0,,8547364.078904359,12326729637.0,122442594.95170484,,611499.0,,,0.0001
2020-07-26,9931.54,9700.42,10111.0,9650.0,5738107702.16641,9939.69,2598998008.67622,309.64361572265625,1897.300048828125,2.881999969482422,18335.4,6964755.0,,9751448.99029443,12351062268.0,136238943.6786575,,943377.0,,,0.00028479
2020-07-27,11029.96,9931.54,11394.86,9917.21,12145439280.65772,11047.58,7891956950.28577,321.5140991210937,1931.0,2.888000011444092,18335.4,6964755.0,,9729325.47674198,12443593229.0,128082098.07778554,,2438995.0,,,0.0006200633333333
2020-07-28,10906.27,11029.96,11242.23,10565.0,9471583998.95611,10919.94,5481417615.66494,316.6572570800781,1944.699951171875,2.9049999713897705,18335.4,6964755.0,,9930608.47691805,12361914818.0,121437040.3952344,,1858871.0,,,0.00119704
2020-07-29,11100.53,10906.27,11342.82,10812.0,7560637998.823117,11113.03,3965422424.83448,318.1908874511719,1953.5,2.9054999351501465,18335.4,6949032.0,,10263196.110583004,12665993060.0,123949530.88617031,,1247174.0,,,0.0007122833333333
2020-07-30,11099.61,11100.52,11170.0,10831.0,6108630234.625315,11111.96,2540930684.6047,334.5866394042969,1942.300048828125,2.9045000076293945,18335.4,6949032.0,,9338916.10868041,12835058562.0,113062072.09211469,,862242.0,,,0.00067754
2020-07-31,11335.46,11099.79,11444.0,10960.0,6821502189.022629,11343.68,3455848822.1417,345.5546569824219,1962.800048828125,2.858999967575073,18335.4,6949032.0,,10702899.601719016,12923775061.0,128137015.03773022,,999860.0,,,0.0005323933333333
2020-08-01,11801.17,11335.46,11861.0,11220.0,8004628511.764721,11811.42,4493961579.32069,385.19970703125,1962.800048828125,2.858999967575073,18411.2,6949032.0,,9909537.332039569,12974964290.0,114737065.75273862,,1276659.0,,,0.0003589699999999
2020-08-02,11071.35,11801.17,12123.46,10518.5,10075230476.131071,11079.72,5584559651.07942,370.6717224121094,1962.800048828125,2.858999967575073,18411.2,6949032.0,,10031716.874872938,13149553905.0,118087053.07398652,,1602398.0,,,0.0005424966666666
2020-08-03,11219.81,11071.36,11473.0,10936.0,6063189538.447476,11227.07,2689651526.95353,386.295166015625,1966.0,2.907999992370605,18411.2,6949032.0,,11403969.544351662,13286257170.0,135674486.51053798,,824455.0,,,0.0003850333333333
2020-08-04,11191.97,11219.68,11414.98,11000.0,6111890873.244637,11200.05,2245992628.82789,389.87548828125,2001.199951171875,2.88949990272522,18411.2,6949032.0,,10185395.673161602,13340618543.0,121437040.3952344,,760948.0,,,0.00033459
2020-08-05,11744.91,11191.99,11780.93,11093.0,7276140051.897337,11752.5,3037923802.72495,401.590576171875,2031.0999755859373,2.9114999771118164,18411.2,6945237.0,,9219289.189428153,13409099131.0,108037091.11024292,,922677.0,,,0.0001751833333333
2020-08-06,11762.46,11744.91,11900.0,11562.5,7012594256.400821,11770.56,2782205258.01308,394.9619445800781,2051.5,2.9054999351501465,18411.2,6945237.0,,11460379.660225406,13494155334.0,130649505.52866612,,849927.0,,,0.0003788733333333
2020-08-07,11594.23,11762.47,11909.94,11322.0,7167367161.891066,11596.06,3191651680.81522,379.5128479003906,2010.0999755859373,2.790499925613404,18411.2,6945237.0,,11094238.25906448,13582989963.0,127299518.20741823,,1006746.0,,,0.00025614
2020-08-08,11761.41,11594.36,11808.27,11512.0,4855761912.248128,11765.72,1808155550.968,393.98736572265625,2010.0999755859373,2.790499925613404,18411.2,6945237.0,,10365249.98079987,13759279354.0,118924549.9042985,,668174.0,,,0.0001
2020-08-09,11681.68,11761.02,11797.11,11521.97,4839085200.646288,11685.99,1462717950.80531,391.1204528808594,2010.0999755859373,2.790499925613404,18411.2,6945237.0,,11374503.080075618,13907432871.0,130649505.52866612,,579517.0,,,0.0001521333333333
2020-08-10,11892.92,11681.69,12067.35,11450.0,8020597340.613868,11896.89,3447830045.74761,395.8875732421875,2024.4000244140625,2.8585000038146973,18411.2,6945237.0,,10181950.23911984,13991031955.0,114926419.49958968,,1050412.0,,,0.00057372
2020-08-11,11392.08,11892.9,11935.0,11125.0,8317440452.393423,11392.64,3881574730.95979,380.3840637207031,1932.5999755859373,2.871999979019165,18411.2,6945237.0,,11037120.900881715,14020939556.0,129741892.84212302,,1267697.0,,,0.0003197466666666
2020-08-12,11564.33,11392.09,11617.52,11150.0,6776549604.10465,11568.36,2446503849.80986,391.024169921875,1934.9000244140625,2.88700008392334,18411.2,6957277.0,,11213281.012137232,14176850649.0,132269332.31307349,,863230.0,,,0.0001
2020-08-13,11780.0,11564.34,11792.96,11270.36,7411164850.695429,11790.0,2865188930.5497,428.7417907714844,1956.699951171875,2.803999900817871,18411.2,6957277.0,,10587611.50977742,14249517184.0,123844534.076572,,1005584.0,,,0.0001
2020-08-14,11760.54,11779.77,11850.0,11634.03,6406433973.068779,11767.89,1869288349.44223,437.3978271484375,1937.0,2.8559999465942383,18411.2,6957277.0,,12279561.327050122,14387959017.0,140694130.54957497,,675514.0,,,0.0002968966666666
2020-08-15,11852.4,11760.55,11980.0,11680.0,6423974011.460304,11859.04,2639621485.17468,433.35491943359375,1937.0,2.8559999465942383,18411.2,6957277.0,,11562674.479756474,14704135036.0,131426852.48942332,,894650.0,,,0.0002285133333333
2020-08-16,11911.0,11852.4,11931.72,11686.0,5543409548.335956,11921.23,1962706567.39091,433.78662109375,1937.0,2.8559999465942383,18411.2,6957277.0,,11246879.982568145,14690920330.0,128056933.19482274,,714142.0,,,0.0003198033333333
2020-08-17,12281.13,11910.99,12468.0,11769.78,8681848006.080112,12298.06,4026216925.4314,429.53125,1985.0,2.8980000019073486,18411.2,6957277.0,,9394487.71126149,14762828345.0,105309977.95626876,,1303673.0,,,0.00050636
2020-08-18,11945.01,12281.15,12387.77,11817.93,7953591222.154499,11960.79,3529402332.9399,423.6693115234375,1999.4000244140625,2.970999956130981,18411.2,6957277.0,,10585395.593895918,14920456513.0,117947175.31102096,,1103437.0,,,0.0009942233333333
2020-08-19,11754.59,11945.1,12020.08,11561.0,7189165473.046727,11763.87,3688115093.97591,406.4637756347656,1958.699951171875,3.0190000534057617,18411.2,7010637.0,,10187121.56387202,15185083668.0,116262215.6637207,,1165408.0,,,0.0005208933333333
2020-08-20,11853.55,11754.38,11888.0,11668.0,5177463877.124813,11857.92,1544542409.29488,416.4397888183594,1933.800048828125,2.970000028610229,18411.2,7010637.0,,10770628.279599898,15207549637.0,123002054.25292186,,607768.0,,,0.0001802
2020-08-21,11531.34,11853.54,11878.0,11485.81,6997766449.461601,11538.53,2282701561.58203,389.1263427734375,1934.5999755859373,2.9135000705718994,18411.2,7010637.0,,11397433.328783492,15324600530.0,130584372.66577318,,834388.0,,,0.0001
2020-08-22,11662.96,11531.23,11686.0,11376.81,5036854100.403981,11670.47,1462044717.32797,395.8351440429688,1934.5999755859373,2.9135000705718994,18411.2,7010637.0,,9813135.178934162,15456883545.0,114577256.0164204,,597341.0,,,0.0001
2020-08-23,11648.13,11663.51,11718.07,11514.13,3889218047.6502495,11654.0,1111234523.15725,391.3844909667969,1934.5999755859373,2.9135000705718994,18411.2,7010637.0,,11400692.485126149,15562683894.0,132269332.31307349,,500122.0,,,0.0001
2020-08-24,11748.2,11648.12,11824.9,11585.09,4391540342.487873,11753.3,1277174863.89318,408.1441955566406,1927.699951171875,2.922499895095825,18411.2,7010637.0,,10922288.872179652,15624440882.0,128593100.89647324,,551848.0,,,0.0001
2020-08-25,11318.42,11748.19,11767.85,11117.64,6344191673.38855,11327.17,3057706453.16736,384.00103759765625,1911.800048828125,2.930999994277954,18411.2,7010637.0,,9201128.54245541,15655410294.0,111720008.69546545,,1001625.0,,,0.0002086
2020-08-26,11461.43,11318.42,11539.32,11244.0,5443521954.359298,11466.22,1941776559.57683,386.4661254882813,1940.699951171875,2.9595000743865967,18411.2,6990418.0,,10131727.81673576,15685150712.0,123939384.64653216,,691342.0,,,0.0001545133333333
2020-08-27,11330.38,11461.42,11592.2,11125.0,6115274148.314046,11335.53,2880004202.03534,382.6326293945313,1921.5999755859373,2.9649999141693115,18411.2,6990418.0,,9132597.116294136,15711484829.0,112592821.26339878,,973264.0,,,0.0001
2020-08-28,11526.91,11330.38,11542.65,11276.89,4889477024.974408,11526.85,1481017951.74894,395.8746643066406,1964.5999755859373,2.994999885559082,18411.2,6990418.0,,11629601.283876684,15888150674.0,142268448.5731322,,606816.0,,,0.0001
2020-08-29,11465.84,11526.9,11580.02,11417.04,3838665811.103252,11466.66,962840624.05221,399.9214782714844,1964.5999755859373,2.994999885559082,18411.2,6990418.0,,10504136.347174136,15998429901.0,127430634.91826548,,420518.0,,,0.0001
2020-08-30,11711.16,11465.84,11719.0,11458.0,4654064456.64065,11714.14,1316261373.04529,428.3957214355469,1964.5999755859373,2.994999885559082,18411.2,6990418.0,,9202224.521921763,16210161464.0,110847196.12753214,,496802.0,,,0.0001
2020-08-31,11649.51,11711.17,11800.77,11570.0,5365119373.505064,11658.11,1487504145.43018,435.0797424316406,1967.5999755859373,3.04099988937378,18411.2,6990418.0,,10959842.686390046,16249877980.0,130921885.18999884,,563120.0,,,0.0001182033333333
2020-09-01,11921.97,11649.51,12050.85,11515.0,7690208943.900861,11930.18,2514017351.09218,477.0519104003906,1968.199951171875,3.009500026702881,18602.5,6990418.0,,11407082.859001456,15503545349.0,134413135.46173215,,832843.0,,,0.00026607
2020-09-02,11388.54,11921.97,11954.57,11160.1,8598692760.761131,11396.96,3230818459.5786,440.0404968261719,1934.4000244140625,3.003000020980835,18602.5,7017492.0,,10357734.864270762,15681224545.0,125685009.78239882,,1117921.0,,,0.00037669
2020-09-03,10140.85,11388.54,11462.6,9960.8,10770663616.754986,10141.08,5277899021.36762,385.67193603515625,1927.5999755859373,2.9579999446868896,18602.5,7017492.0,,8749011.687851593,15958924698.0,112592821.26339878,,1687610.0,,,0.00020977
